trip_number,trip_date,vehicle_number,leave_time,train,route_number,direction,service_key,stop_time,arrive_time,dwell,location_id,door,lift,ons,offs,estimated_load,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status
170513972,2020-10-16,2268,65028,2502,25,1,W, ,65028,0,307,0,0,0,0,4,2.7806,2.8434,43.720955,-122.620465,45.689745,2,2
170513972,2020-10-16,2268,65199,2502,25,1,W, ,65199,0,302,0,0,0,0,2,3.384,3.4617,77.725556,-122.62569,45.68183666666667,2,2
170513972,2020-10-16,2268,65445,2502,25,1,W, ,65387,58,292,1,0,1,0,3,4.4534,4.5789,18.170594,-122.636665,45.669583333333335,2,2
170513972,2020-10-16,2268,65631,2502,25,1,W, ,65631,0,291,0,0,0,0,3,5.6539,5.7669,105.391636,-122.63783833333333,45.652565,2,2
170513997,2020-10-16,2268,67249,2502,25,0,W, ,67249,0,341,0,0,0,0,6,1.1384,1.1508,108.728307,-122.66176,45.630405,2,2
170513997,2020-10-16,2268,67361,2502,25,0,W, ,67361,0,647,0,0,0,0,6,1.8094,1.8175,42.741598,-122.65182,45.636743333333335,2,2
170513997,2020-10-16,2268,67762,2502,25,0,W, ,67762,0,279,0,0,0,0,4,3.3579,3.3846,164.121951,-122.63599833333333,45.655348333333336,2,2
170513997,2020-10-16,2268,67904,2502,25,0,W, ,67904,0,284,0,0,0,0,3,4.203,4.2483,25.986056,-122.63647666666667,45.66744833333333,2,2
170513997,2020-10-16,2268,67955,2502,25,0,W, ,67942,13,709,1,0,0,0,3,4.4565,4.5404,11.494389,-122.63646833333334,45.67157,2,2
170513997,2020-10-16,2268,68286,2502,25,0,W, ,68286,0,902,0,0,0,0,1,6.5623,6.6275,102.618892,-122.62142833333333,45.69283333333333,2,2
170513997,2020-10-16,2268,68416,2502,25,0,W, ,68416,0,927,0,0,0,0,1,7.6292,7.7193,73.266513,-122.64377666666667,45.693198333333335,2,2
170513997,2020-10-16,2268,68560,2502,25,0,W, ,68560,0,1053,0,0,0,0,1,8.2462,8.3239,252.73244,-122.65694666666667,45.69309666666667,2,2
170513997,2020-10-16,2268,66721,2502,25,0,W, ,66721,0,1050,0,0,0,0,2,0.1498,0.1454,70.721952,-122.67713166666667,45.63113833333333,2,2
170513997,2020-10-16,2268,67130,2502,25,0,W,66900,66906,224,344,1,0,4,0,6,0.6481,0.6723,22.094926,-122.66974,45.628725,2,4
170513997,2020-10-16,2268,67510,2502,25,0,W,67440,67510,0,651,0,0,0,0,6,2.488,2.4973,136.705798,-122.64447333333334,45.64438666666667,2,4
170513997,2020-10-16,2268,67784,2502,25,0,W, ,67784,0,280,0,0,0,0,4,3.5182,3.5449,76.535898,-122.636005,45.657425,2,2
170513997,2020-10-16,2268,68073,2502,25,0,W, ,68063,10,303,1,0,0,1,2,5.4432,5.529,23.532502,-122.62554333333334,45.68222333333333,2,2
170513997,2020-10-16,2268,67690,2502,25,0,W, ,67624,66,653,1,0,0,2,4,2.8055,2.8726,14.699231,-122.64033333333333,45.64851,2,2
170513997,2020-10-16,2268,67811,2502,25,0,W, ,67811,0,281,0,0,0,0,4,3.7115,3.7357,33.471639,-122.636135,45.660043333333334,2,2
170513997,2020-10-16,2268,67867,2502,25,0,W, ,67846,21,283,1,0,0,1,3,3.9376,4.0159,28.235552,-122.63639333333333,45.66410333333334,2,2
170513997,2020-10-16,2268,68332,2502,25,0,W, ,68332,0,904,0,0,0,0,1,7.0314,7.1315,57.578834,-122.63111833333333,45.69322666666667,2,2
170513997,2020-10-16,2268,67718,2502,25,0,W, ,67718,0,277,0,0,0,0,4,3.0279,3.0646,61.672672,-122.63735333333334,45.650575,2,2
170513997,2020-10-16,2268,68040,2502,25,0,W,67980,68040,0,686,0,0,0,0,3,5.2736,5.3401,99.675857,-122.62552833333334,45.679156666666664,2,4
170513997,2020-10-16,2268,68095,2502,25,0,W, ,68095,0,304,0,0,0,0,2,5.6091,5.6831,129.920552,-122.62557166666667,45.684035,2,2
170513997,2020-10-16,2268,68191,2502,25,0,W, ,68176,15,900,1,0,0,1,1,5.7607,5.8583,3.934857,-122.62452166666667,45.686688333333336,2,2
170513997,2020-10-16,2268,68213,2502,25,0,W, ,68213,0,901,0,0,0,0,1,5.9819,6.0528,12.433537,-122.62168166666666,45.68871333333333,2,2
170513997,2020-10-16,2268,66661,2502,25,0,W,66600,66661,0,823,1,0,0,0,2,0,0,32.713786,-122.67803,45.632645,2,5
170513997,2020-10-16,2268,67322,2502,25,0,W, ,67322,0,646,0,0,0,0,6,1.5615,1.5783,95.310739,-122.65554666666667,45.634745,2,2
170513997,2020-10-16,2268,68003,2502,25,0,W, ,68003,0,297,0,0,0,0,3,4.9337,4.9703,130.772469,-122.62946666666667,45.675693333333335,2,2
170513997,2020-10-16,2268,68821,2502,25,0,W,69300,68821,0,877,1,0,0,1,0,8.8931,8.9825,37.780254,-122.66399833333334,45.69032166666667,2,6
170513997,2020-10-16,2268,66825,2502,25,0,W, ,66825,0,1051,0,0,0,0,2,0.5014,0.4716,236.113422,-122.67306833333333,45.62876,2,2
170513997,2020-10-16,2268,67295,2502,25,0,W, ,67295,0,339,0,0,0,0,6,1.4068,1.4118,63.749735,-122.65822166666666,45.633075,2,2
170513997,2020-10-16,2268,67827,2502,25,0,W, ,67827,0,282,0,0,0,0,4,3.8432,3.8724,167.068345,-122.63638333333333,45.66240333333333,2,2
170513997,2020-10-16,2268,67195,2502,25,0,W, ,67195,0,368,0,0,0,0,6,0.9519,0.9432,176.202856,-122.663565,45.62866833333333,2,2
170513997,2020-10-16,2268,67475,2502,25,0,W, ,67475,0,650,0,0,0,0,6,2.2494,2.2686,60.884022,-122.64763666666667,45.641715,2,2
170513997,2020-10-16,2268,67740,2502,25,0,W, ,67740,0,278,0,0,0,0,4,3.1914,3.2199,26.860956,-122.636305,45.65260333333333,2,2
170513997,2020-10-16,2268,68019,2502,25,0,W, ,68019,0,298,0,0,0,0,3,5.1139,5.1561,41.703738,-122.62656,45.67704,2,2
170513997,2020-10-16,2268,68321,2502,25,0,W, ,68321,0,903,0,0,0,0,1,6.9227,7.0029,96.605044,-122.629065,45.693236666666664,2,2
170513997,2020-10-16,2268,67448,2502,25,0,W, ,67448,0,649,0,0,0,0,6,2.1201,2.1195,190.731896,-122.647665,45.63991,2,2
170513997,2020-10-16,2268,67982,2502,25,0,W, ,67982,0,295,0,0,0,0,3,4.7293,4.7759,107.595332,-122.6329,45.67412,2,2
170513997,2020-10-16,2268,68261,2502,25,0,W, ,68261,0,1052,0,0,0,0,1,6.4132,6.4598,282.80956,-122.61870666666667,45.69268,2,2
170513997,2020-10-16,2268,68392,2502,25,0,W, ,68392,0,905,0,0,0,0,1,7.4192,7.495,96.380358,-122.639215,45.69321166666667,2,2
170514024,2020-10-16,2268,72583,2502,25,1,W, ,72583,0,296,0,0,0,0,1,3.9768,4.0346,242.258914,-122.63113,45.675045,2,2
170514024,2020-10-16,2268,72603,2502,25,1,W, ,72603,0,294,0,0,0,0,1,4.152,4.2228,187.017051,-122.634205,45.67363833333334,2,2
170514024,2020-10-16,2268,72763,2502,25,1,W, ,72752,11,288,1,0,0,0,1,5.1965,5.3264,70.868107,-122.63802333333334,45.65893833333333,2,2
170514024,2020-10-16,2268,73273,2502,25,1,W, ,73273,0,342,0,0,0,0,1,7.8355,7.9865,77.189692,-122.66452833333334,45.62869333333333,2,2
170514024,2020-10-16,2268,73474,2502,25,1,W,73380,73366,108,912,1,0,0,0,1,8.1027,8.2835,10.892652,-122.67037333333333,45.62882166666667,2,4
170514024,2020-10-16,2268,72150,2502,25,1,W, ,72150,0,1054,0,0,0,0,1,0.6593,0.6761,33.855282,-122.65548,45.693016666666665,2,2
170514024,2020-10-16,2268,72488,2502,25,1,W, ,72488,0,301,0,0,0,0,1,3.5232,3.5996,119.962545,-122.625695,45.67971,2,2
170514024,2020-10-16,2268,72640,2502,25,1,W, ,72628,12,293,1,0,0,0,1,4.3073,4.4285,15.117054,-122.63651166666666,45.671798333333335,2,2
170514024,2020-10-16,2268,72823,2502,25,1,W, ,72823,0,291,0,0,0,0,1,5.6775,5.7669,188.929067,-122.63793666666666,45.652345,2,2
170514024,2020-10-16,2268,73157,2502,25,1,W, ,73157,0,661,0,0,0,0,1,7.2657,7.3763,83.076663,-122.65604333333333,45.634591666666665,2,2
170514024,2020-10-16,2268,73605,2502,25,1,W, ,73605,0,1049,0,0,0,0,1,8.501,8.652,101.154946,-122.67832333333334,45.628863333333335,2,2
170514024,2020-10-16,2268,71884,2502,25,1,W,71700,71884,0,877,1,0,1,0,1,0,0,87.426749,-122.66397833333333,45.690506666666664,2,5
170514024,2020-10-16,2268,72274,2502,25,1,W, ,72274,0,562,0,0,0,0,1,1.8554,1.8722,119.743997,-122.63045166666667,45.693165,2,2
170514024,2020-10-16,2268,72322,2502,25,1,W, ,72322,0,693,0,0,0,0,1,2.2929,2.3177,214.470767,-122.62103833333333,45.69266666666667,2,2
170514024,2020-10-16,2268,73701,2502,25,1,W, ,73701,0,710,0,0,0,0,1,8.8055,8.9415,227.399633,-122.681255,45.63118,2,2
170514024,2020-10-16,2268,72660,2502,25,1,W, ,72660,0,292,0,0,0,0,1,4.4869,4.5789,17.300306,-122.636645,45.66961333333333,2,2
170514024,2020-10-16,2268,72702,2502,25,1,W, ,72702,0,286,0,0,0,0,1,4.8442,4.93,38.662282,-122.63826166666666,45.664968333333334,2,2
170514024,2020-10-16,2268,72777,2502,25,1,W, ,72777,0,289,0,0,0,0,1,5.3202,5.4252,79.866228,-122.63778666666667,45.65793,2,2
170514024,2020-10-16,2268,72803,2502,25,1,W, ,72803,0,290,0,0,0,0,1,5.5178,5.6054,191.518165,-122.63724666666667,45.654628333333335,2,2
170514024,2020-10-16,2268,72854,2502,25,1,W, ,72854,0,766,0,0,0,0,1,5.9248,6.0049,184.779222,-122.640135,45.649285,2,2
170514024,2020-10-16,2268,72197,2502,25,1,W, ,72197,0,563,0,0,0,0,1,1.1253,1.1458,130.910489,-122.645415,45.693106666666665,2,2
170514024,2020-10-16,2268,72406,2502,25,1,W, ,72406,0,307,0,0,0,0,1,2.7869,2.8434,62.757015,-122.62040833333333,45.68977833333334,2,2
170514024,2020-10-16,2268,72473,2502,25,1,W, ,72473,0,302,0,0,0,0,1,3.3896,3.4617,137.721743,-122.62569166666667,45.68167166666667,2,2
170514024,2020-10-16,2268,73240,2502,25,1,W, ,73240,0,340,0,0,0,0,1,7.7187,7.8311,175.528508,-122.662695,45.62961833333333,2,2
170514024,2020-10-16,2268,72236,2502,25,1,W, ,72236,0,1134,0,0,0,0,1,1.5199,1.5398,21.227749,-122.637875,45.693151666666665,2,2
170514024,2020-10-16,2268,72293,2502,25,1,W, ,72293,0,561,0,0,0,0,1,2.0337,2.0654,74.459135,-122.62664666666667,45.693155,2,2
170514024,2020-10-16,2268,72433,2502,25,1,W, ,72433,0,306,0,0,0,0,1,3.0385,3.0994,68.259368,-122.62446833333334,45.6869,2,2
170514024,2020-10-16,2268,72991,2502,25,1,W, ,72991,0,656,0,0,0,0,1,6.6083,6.7226,62.954695,-122.64773333333333,45.640973333333335,2,2
170514024,2020-10-16,2268,73067,2502,25,1,W, ,73067,0,657,0,0,0,0,1,6.7518,6.8761,81.321857,-122.64787666666666,45.638708333333334,2,2
170514024,2020-10-16,2268,73571,2502,25,1,W, ,73571,0,1048,0,0,0,0,1,8.3388,8.4973,35.00265,-122.67487,45.628825,2,2
170514024,2020-10-16,2268,72737,2502,25,1,W, ,72737,0,287,0,0,0,0,1,5.13,5.1996,101.425968,-122.63805,45.660711666666664,2,2
170514024,2020-10-16,2268,72938,2502,25,1,W,72900,72938,0,654,0,0,0,0,1,6.3827,6.4884,156.006811,-122.64554833333334,45.64355833333333,2,4
170514024,2020-10-16,2268,73112,2502,25,1,W, ,73112,0,658,0,0,0,0,1,7.0128,7.1259,60.642317,-122.65189833333334,45.63684,2,2
170514024,2020-10-16,2268,73780,2502,25,1,W,73740,73780,0,823,0,0,0,0,1,9.0726,9.2541,153.653241,-122.67754666666667,45.632666666666665,2,6
170514024,2020-10-16,2268,72375,2502,25,1,W, ,72375,0,1055,0,0,0,0,1,2.5234,2.5514,125.377115,-122.61695666666667,45.692175,2,2
170514024,2020-10-16,2268,72454,2502,25,1,W, ,72454,0,305,0,0,0,0,1,3.2243,3.2964,56.335459,-122.62568333333333,45.684288333333335,2,2
170514024,2020-10-16,2268,72548,2502,25,1,W,72420,72548,0,299,0,0,0,0,1,3.6543,3.7338,125.267554,-122.62591666666667,45.677815,2,4
170514024,2020-10-16,2268,72689,2502,25,1,W, ,72689,0,285,0,0,0,0,1,4.7373,4.81,158.614729,-122.63822166666667,45.66618,2,2
170514024,2020-10-16,2268,73189,2502,25,1,W, ,73189,0,660,0,0,0,0,1,7.4602,7.5776,134.902114,-122.659215,45.632488333333335,2,2
170514024,2020-10-16,2268,73304,2502,25,1,W, ,73304,0,343,0,0,0,0,1,8.0219,8.1704,62.603507,-122.66824,45.62877666666667,2,2
170514024,2020-10-16,2268,73738,2502,25,1,W, ,73738,0,605,0,0,0,0,1,8.9049,9.0882,90.147477,-122.68091333333334,45.632695,2,2
170514049,2020-10-16,2268,75121,2502,25,0,W, ,75121,0,298,0,0,0,0,0,5.0629,5.1561,91.370054,-122.62642166666667,45.677135,2,2
170514049,2020-10-16,2268,73925,2502,25,0,W, ,73925,0,1051,0,0,0,0,1,0.4611,0.4716,198.152951,-122.673215,45.628771666666665,2,2
170514049,2020-10-16,2268,74340,2502,25,0,W, ,74340,0,647,0,0,0,0,3,1.7697,1.8175,140.367943,-122.65149833333334,45.63688666666667,2,2
170514049,2020-10-16,2268,74523,2502,25,0,W,74460,74523,0,651,0,0,0,0,6,2.4463,2.4973,155.60149,-122.64443833333333,45.64443333333333,2,4
170514049,2020-10-16,2268,74844,2502,25,0,W, ,74844,0,281,0,0,0,0,2,3.6655,3.7357,18.731956,-122.63609166666667,45.659945,2,2
170514049,2020-10-16,2268,75026,2502,25,0,W, ,75026,0,295,0,0,0,0,1,4.6895,4.7759,60.729084,-122.63306166666666,45.674058333333335,2,2
170514049,2020-10-16,2268,75313,2502,25,0,W, ,75313,0,902,0,0,0,0,0,6.5151,6.6275,39.089631,-122.621175,45.692773333333335,2,2
170514049,2020-10-16,2268,75359,2502,25,0,W, ,75359,0,903,0,0,0,0,0,6.9072,7.0029,94.146269,-122.629055,45.69323333333333,2,2
170514049,2020-10-16,2268,75407,2502,25,0,W, ,75407,0,905,0,0,0,0,0,7.3744,7.495,92.697255,-122.63920166666666,45.693216666666665,2,2
170514049,2020-10-16,2268,74215,2502,25,0,W, ,74215,0,341,0,0,0,0,3,1.0973,1.1508,120.95641,-122.66175,45.63044,2,2
170514049,2020-10-16,2268,75098,2502,25,0,W, ,75049,49,297,1,0,0,1,0,4.843,4.9703,18.074715,-122.62984666666667,45.67551666666667,2,2
170514049,2020-10-16,2268,75428,2502,25,0,W, ,75428,0,927,0,0,0,0,0,7.5882,7.7193,40.795197,-122.64333666666667,45.69320333333334,2,2
170514049,2020-10-16,2268,75699,2502,25,0,W,76260,75699,0,877,0,0,0,0,0,8.8844,8.9825,1059.245781,-122.66422166666666,45.68738666666667,2,6
170514049,2020-10-16,2268,73780,2502,25,0,W,73740,73780,0,823,0,0,0,0,1,0,0,153.653241,-122.67754666666667,45.632666666666665,2,5
170514049,2020-10-16,2268,74157,2502,25,0,W, ,74157,0,368,0,0,0,0,3,0.9109,0.9432,130.500313,-122.66374166666667,45.62866666666667,2,2
170514049,2020-10-16,2268,74476,2502,25,0,W, ,74476,0,650,0,0,0,0,6,2.1997,2.2686,44.83004,-122.64767166666667,45.641668333333335,2,2
170514049,2020-10-16,2268,74897,2502,25,0,W, ,74881,16,283,1,0,0,1,1,3.9016,4.0159,9.889077,-122.63637166666666,45.664055,2,2
170514049,2020-10-16,2268,75143,2502,25,0,W,74940,75143,0,686,0,0,0,0,0,5.2562,5.3401,16.196043,-122.62553666666666,45.67944833333333,2,4
170514049,2020-10-16,2268,75213,2502,25,0,W, ,75213,0,900,0,0,0,0,0,5.7489,5.8583,51.660756,-122.62467,45.686593333333334,2,2
170514049,2020-10-16,2268,75232,2502,25,0,W, ,75232,0,901,0,0,0,0,0,5.944,6.0528,15.737095,-122.62175833333333,45.688665,2,2
170514049,2020-10-16,2268,74108,2502,25,0,W,73980,74012,96,344,1,0,2,0,3,0.6077,0.6723,39.125835,-122.66968166666666,45.628746666666665,2,4
170514049,2020-10-16,2268,74294,2502,25,0,W, ,74294,0,646,0,0,0,0,3,1.5205,1.5783,64.75244,-122.65565,45.63469833333333,2,2
170514049,2020-10-16,2268,74814,2502,25,0,W, ,74814,0,280,0,0,0,0,2,3.4604,3.5449,60.506599,-122.63599666666667,45.65705666666667,2,2
170514049,2020-10-16,2268,75174,2502,25,0,W, ,75174,0,304,0,0,0,0,0,5.5948,5.6831,69.352816,-122.625575,45.68420166666667,2,2
170514049,2020-10-16,2268,75574,2502,25,0,W, ,75574,0,1053,0,0,0,0,0,8.2015,8.3239,87.81722,-122.65631,45.69313,2,2
170514049,2020-10-16,2268,73817,2502,25,0,W, ,73817,0,1050,0,0,0,0,1,0.1143,0.1454,37.187398,-122.677115,45.63123,2,2
170514049,2020-10-16,2268,74436,2502,25,0,W, ,74415,21,649,1,0,3,0,6,2.0313,2.1195,17.569074,-122.64765,45.63942,2,2
170514049,2020-10-16,2268,74722,2502,25,0,W, ,74722,0,277,0,0,0,0,6,3.0099,3.0646,138.283122,-122.63721,45.65076,2,2
170514049,2020-10-16,2268,75160,2502,25,0,W, ,75160,0,303,0,0,0,0,0,5.4463,5.529,152.591082,-122.62556166666667,45.68258,2,2
170514049,2020-10-16,2268,74786,2502,25,0,W, ,74766,20,279,1,0,0,3,2,3.2709,3.3846,29.454408,-122.63598333333333,45.654975,2,2
170514049,2020-10-16,2268,74860,2502,25,0,W, ,74860,0,282,0,0,0,0,2,3.7953,3.8724,120.537131,-122.63637666666666,45.662275,2,2
170514049,2020-10-16,2268,74946,2502,25,0,W, ,74946,0,284,0,0,0,0,1,4.1682,4.2483,96.0547,-122.63645,45.667651666666664,2,2
170514049,2020-10-16,2268,74998,2502,25,0,W, ,74985,13,709,1,0,0,0,1,4.4167,4.5404,9.576172,-122.636465,45.67157666666667,2,2
170514049,2020-10-16,2268,74267,2502,25,0,W, ,74267,0,339,0,0,0,0,3,1.3645,1.4118,68.132954,-122.65821666666666,45.633086666666664,2,2
170514049,2020-10-16,2268,74699,2502,25,0,W, ,74699,0,653,0,0,0,0,6,2.8316,2.8726,116.736327,-122.640085,45.648761666666665,2,2
170514049,2020-10-16,2268,74742,2502,25,0,W, ,74742,0,278,0,0,0,0,6,3.1628,3.2199,127.886424,-122.63618666666666,45.65286833333333,2,2
170514049,2020-10-16,2268,75277,2502,25,0,W, ,75277,0,1052,0,0,0,0,0,6.366,6.4598,117.574403,-122.618065,45.692676666666664,2,2
170514049,2020-10-16,2268,75370,2502,25,0,W, ,75370,0,904,0,0,0,0,0,7.0128,7.1315,78.253509,-122.63103833333334,45.693225,2,2
170514073,2020-10-16,2268,75699,2502,25,W,76260, ,75699,0,877,0,0,0,0,0,0,1059.245781,-122.66422166666666,45.68738666666667,2,0,2271
170514100,2020-10-16,19584,7101,71,1,W,19584, ,0,542, ,0,0,0,0,1,1.1595,1.1589,68.869025,-122.661015,45.68455,2,2
170514130,2020-10-16,2271,19820,7101,71,1,W, ,19820,0,261,0,0,0,0,1,2.0679,2.0692,58.103112,-122.663495,45.671501666666664,2,2
170514130,2020-10-16,2271,19965,7101,71,1,W, ,19965,0,267,0,0,0,0,2,2.7241,2.7228,147.18891,-122.665255,45.66187333333333,2,2
170514130,2020-10-16,2271,20312,7101,71,1,W, ,20292,20,107,1,0,1,0,2,4.2713,4.3527,17.204212,-122.670405,45.639715,2,2
170514130,2020-10-16,2271,19550,7101,71,1,W, ,19550,0,539,0,0,0,0,1,1.0141,0.9985,173.863252,-122.66026666666667,45.686526666666666,2,2
170514130,2020-10-16,2271,19855,7101,71,1,W, ,19855,0,263,0,0,0,0,1,2.2854,2.2811,172.415698,-122.6641,45.668148333333335,2,2
170514130,2020-10-16,2271,20122,7101,71,1,W, ,20101,21,269,1,0,0,1,1,3.5654,3.6207,18.958225,-122.66779166666667,45.649456666666666,2,2
170514130,2020-10-16,2271,20377,7101,71,1,W, ,20377,0,108,0,0,0,0,2,4.6075,4.6522,110.095166,-122.670425,45.635045,2,2
170514130,2020-10-16,2271,20486,7101,71,1,W, ,20456,30,14,1,0,0,1,1,4.9759,5.066,73.071517,-122.67270166666667,45.630658333333336,2,2
170514130,2020-10-16,2271,19371,7101,71,1,W,19200,19371,0,877,1,0,1,0,1,0,0,163.934269,-122.66389833333334,45.69073,2,5
170514130,2020-10-16,2271,19714,7101,71,1,W, ,19714,0,543,0,0,0,0,1,1.4851,1.4882,67.716236,-122.66193166666666,45.67982666666666,2,2
170514130,2020-10-16,2271,20211,7101,71,1,W, ,20211,0,105,0,0,0,0,1,4.0607,4.083,94.820418,-122.67021166666666,45.64268666666667,2,2
170514130,2020-10-16,2271,20559,7101,71,1,W, ,20559,0,15,0,0,0,0,1,5.1561,5.2332,61.400613,-122.67269833333333,45.628265,2,2
170514130,2020-10-16,2271,20646,7101,71,1,W, ,20646,0,1200,0,0,0,0,1,5.4606,5.5221,209.886417,-122.675665,45.62574166666667,2,2
170514130,2020-10-16,2271,20053,7101,71,1,W, ,20053,0,268,0,0,0,0,2,3.3001,3.2833,243.693613,-122.66682833333333,45.653555,2,2
170514130,2020-10-16,2271,20077,7101,71,1,W, ,20077,0,696,0,0,0,0,2,3.4561,3.4815,17.125278,-122.667315,45.65139833333333,2,2
170514130,2020-10-16,2271,19921,7101,71,1,W, ,19881,40,265,1,0,1,0,2,2.3388,2.3799,30.890821,-122.66432666666667,45.66711333333333,2,2
170514130,2020-10-16,2271,20146,7101,71,1,W, ,20146,0,271,0,0,0,0,1,3.6854,3.7288,27.75693,-122.66816833333333,45.64794333333333,2,2
170514130,2020-10-16,2271,20812,7101,71,1,W,21000,20812,0,908,1,0,0,1,0,5.9621,6.0988,33.369968,-122.67055333333333,45.628555,2,6
170514130,2020-10-16,2271,19798,7101,71,1,W, ,19798,0,259,0,0,0,0,1,1.9213,1.9219,139.818117,-122.66314333333334,45.67339666666667,2,2
170514130,2020-10-16,2271,20736,7101,71,1,W, ,20736,0,764,0,0,0,0,1,5.7396,5.8024,289.125479,-122.67126833333333,45.625656666666664,2,2
170514130,2020-10-16,2271,19511,7101,71,1,W, ,19511,0,536,0,0,0,0,1,0.714,0.6723,194.914464,-122.65793666666667,45.690893333333335,2,2
170514130,2020-10-16,2271,19695,7101,71,1,W, ,19695,0,762,0,0,0,0,1,1.3428,1.3422,66.84048,-122.66157,45.68192666666667,2,2
170514130,2020-10-16,2271,19777,7101,71,1,W,19680,19777,0,256,0,0,0,0,1,1.7784,1.7647,54.359204,-122.66266666666667,45.6759,2,4
170514130,2020-10-16,2271,20173,7101,71,1,W,20160,20173,0,272,0,0,0,0,1,3.8196,3.8544,20.247924,-122.66865833333334,45.64613333333333,2,4
170514130,2020-10-16,2271,20775,7101,71,1,W, ,20775,0,906,0,0,0,0,1,5.8446,5.926,108.297116,-122.67058833333333,45.62654166666667,2,2
170514158,2020-10-16,2271,21097,7101,71,0,W,21000,21097,0,908,1,0,1,0,0,0,0,41.173349,-122.67056,45.628585,2,5
170514158,2020-10-16,2271,21308,7101,71,0,W, ,21308,0,106,0,0,0,0,0,0.8904,0.8662,40.542733,-122.67026,45.641403333333336,2,2
170514158,2020-10-16,2271,21370,7101,71,0,W,21420,21370,0,274,0,0,0,0,0,1.2483,1.2154,34.190821,-122.66853833333333,45.64624166666667,2,4
170514158,2020-10-16,2271,21581,7101,71,0,W, ,21581,0,266,0,0,0,0,0,2.3917,2.3488,140.817306,-122.66495166666667,45.662755,2,2
170514158,2020-10-16,2271,21148,7101,71,0,W, ,21148,0,910,0,0,0,0,0,0.1932,0.1771,42.277969,-122.67052333333334,45.63122333333333,2,2
170514158,2020-10-16,2271,21398,7101,71,0,W, ,21398,0,270,0,0,0,0,0,1.4086,1.3838,75.029699,-122.66785833333333,45.64875166666667,2,2
170514158,2020-10-16,2271,21985,7101,71,0,W, ,21985,0,537,0,0,0,0,0,4.3651,4.3428,147.463633,-122.65769833333333,45.691073333333335,2,2
170514158,2020-10-16,2271,21259,7101,71,0,W, ,21259,0,109,0,0,0,0,0,0.6419,0.6052,50.716308,-122.67040166666666,45.637663333333336,2,2
170514158,2020-10-16,2271,21766,7101,71,0,W, ,21766,0,930,0,0,0,0,0,2.926,2.9018,58.09712,-122.66351833333333,45.670435,2,2
170514158,2020-10-16,2271,21923,7101,71,0,W, ,21923,0,541,0,0,0,0,0,3.9476,3.9059,229.264666,-122.66059166666666,45.685323333333336,2,2
170514158,2020-10-16,2271,22199,7101,71,0,W,22860,22199,0,877,0,0,0,0,0,5.4606,5.2344,232.511701,-122.66384833333333,45.689643333333336,2,6
170514158,2020-10-16,2271,21957,7101,71,0,W, ,21957,0,538,0,0,0,0,0,4.2197,4.1936,14.523389,-122.658975,45.68864,2,2
170514158,2020-10-16,2271,21754,7101,71,0,W, ,21754,0,264,0,0,0,0,0,2.8055,2.7614,72.142453,-122.66387,45.66848666666667,2,2
170514158,2020-10-16,2271,21884,7101,71,0,W, ,21884,0,760,0,0,0,0,0,3.6232,3.5878,109.528341,-122.66163333333333,45.68045333333333,2,2
170514158,2020-10-16,2271,21331,7101,71,0,W, ,21331,0,276,0,0,0,0,0,1.0141,0.993,60.734457,-122.670025,45.64292666666667,2,2
170514158,2020-10-16,2271,21492,7101,71,0,W, ,21492,0,727,0,0,0,0,0,1.7324,1.71,92.481154,-122.66672666666666,45.65345166666667,2,2
170514158,2020-10-16,2271,21936,7101,71,0,W, ,21936,0,540,0,0,0,0,0,4.0513,4.0308,23.967132,-122.66014833333334,45.68640166666667,2,2
170514158,2020-10-16,2271,21207,7101,71,0,W, ,21207,0,1090,0,0,0,0,0,0.3573,0.3324,35.126633,-122.67047666666667,45.633646666666664,2,2
170514158,2020-10-16,2271,21458,7101,71,0,W, ,21458,0,705,0,0,0,0,0,1.5801,1.554,70.136797,-122.66726666666666,45.65116166666667,2,2
170514158,2020-10-16,2271,21269,7101,71,0,W, ,21269,0,110,0,0,0,0,0,0.7096,0.6947,69.16783,-122.67038666666667,45.63865166666667,2,2
170514158,2020-10-16,2271,21793,7101,71,0,W, ,21793,0,260,0,0,0,0,0,3.1472,3.1174,110.833703,-122.66290666666667,45.673705,2,2
170514158,2020-10-16,2271,21829,7101,71,0,W,21840,21829,0,757,0,0,0,0,0,3.3585,3.3274,74.027156,-122.66236166666667,45.67661833333333,2,4
170514187,2020-10-16,2271,24916,7101,71,1,W, ,24916,0,536,1,0,1,3,0,0.7127,0.6723,296.359564,-122.65808333333334,45.690635,2,2
170514187,2020-10-16,2271,26342,7101,71,1,W, ,26342,0,1200,0,0,0,0,4,5.4513,5.5221,83.496704,-122.675175,45.625735,2,2
170514187,2020-10-16,2271,25588,7101,71,1,W, ,25517,71,265,1,0,1,0,2,2.3357,2.3799,57.826838,-122.66434166666667,45.66704,2,2
170514187,2020-10-16,2271,25803,7101,71,1,W, ,25762,41,696,1,0,1,0,4,3.4256,3.4815,38.846803,-122.66735833333334,45.65129666666667,2,2
170514187,2020-10-16,2271,26265,7101,71,1,W, ,26265,0,15,0,0,0,0,4,5.1698,5.2332,107.322314,-122.67272333333334,45.62813333333333,2,2
170514187,2020-10-16,2271,24978,7101,71,1,W, ,24978,0,542,0,0,0,0,0,1.1545,1.1589,27.882853,-122.66099166666666,45.68467,2,2
